2010	12	335	5	20	5.12	0	9.5	172.5	198	65.4296875	0.015283582
2011	1	401	5	20	5.12	1	4.8	0	230.3	78.3203125	0.01276808
2011	2	356	5	20	5.12	1	7.2	121	143.4	69.53125	0.014382022
2011	3	531	5	20	5.12	1	8	73	207.9	103.7109375	0.009642185
2011	4	657	5	20	5.12	1	14.1	74	221.8	128.3203125	0.007792998
2011	5	564	5	20	5.12	1	17.7	234.5	151.1	110.15625	0.009078014
2011	6	499	5	20	5.12	1	21.8	199	121.9	97.4609375	0.010260521
2011	7	640	5	20	5.12	1	25.8	44.5	199.4	125	0.008
2011	8	573	5	20	5.12	1	26.7	112	203.1	111.9140625	0.008935428
2011	9	533	5	20	5.12	1	24.6	208.5	198.2	104.1015625	0.009606004
2011	10	409	5	20	5.12	1	19.1	149	151.2	79.8828125	0.012518337
2011	11	314	5	20	5.12	1	14.9	128	149.2	61.328125	0.016305732
2011	12	309	5	20	5.12	1	7.1	41.5	183.6	60.3515625	0.016569579
2012	1	335	5	20	5.12	2	4.6	28	162.9	65.4296875	0.015283582
2012	2	356	5	20	5.12	2	5.4	136.5	148.5	69.53125	0.014382022
2012	3	429	5	20	5.12	2	8.8	184.5	150.7	83.7890625	0.011934732
2012	4	523	5	20	5.12	2	13.9	163.5	161.6	102.1484375	0.009789675
2012	5	620	5	20	5.12	2	18.7	218.5	210.8	121.09375	0.008258065
2012	6	485	5	20	5.12	2	20.9	216	114.2	94.7265625	0.010556701
2012	7	590	5	20	5.12	2	24.8	63.5	190.4	115.234375	0.008677966
2012	8	701	5	20	5.12	2	27.7	17.5	271.4	136.9140625	0.007303852
2012	9	526	5	20	5.12	2	25.2	204	209	102.734375	0.00973384
2012	10	452	5	20	5.12	2	19.3	149	180.9	88.28125	0.011327434
2012	11	323	5	20	5.12	2	12.2	172	162.6	63.0859375	0.015851393
2012	12	291	5	20	5.12	2	7	114.5	157.8	56.8359375	0.017594502
2013	1	394	5	20	5.12	3	5.2	63.5	206.6	76.953125	0.012994924
2013	2	369	5	20	5.12	3	5.8	63	146	72.0703125	0.013875339
2013	3	534	5	20	5.12	3	12	27	197.2	104.296875	0.009588015
2013	4	573	5	20	5.12	3	14.9	246.5	195.1	111.9140625	0.008935428
2013	5	734	5	20	5.12	3	18.9	73	249.5	143.359375	0.006975477
2013	6	536	5	20	5.12	3	22	168	136.9	104.6875	0.009552239
2013	7	583	5	20	5.12	3	25.7	44	171.3	113.8671875	0.008782161
2013	8	649	5	20	5.12	3	27.9	50.5	252.8	126.7578125	0.00788906
2013	9	536	5	20	5.12	3	24.5	242	185.3	104.6875	0.009552239
2013	10	347	5	20	5.12	3	19.8	289	120.8	67.7734375	0.014755043
2013	11	343	5	20	5.12	3	13	41	176.3	66.9921875	0.014927114
2013	12	334	5	20	5.12	3	7.8	45.5	188.6	65.234375	0.015329341
2014	1	368	5	20	5.12	4	6.4	39	204.8	71.875	0.013913043
2014	2	333	5	20	5.12	4	5.7	124.5	119.1	65.0390625	0.015375375
2014	3	495	5	20	5.12	4	10	114.5	184.9	96.6796875	0.010343434
2014	4	595	5	20	5.12	4	14	140.5	205.9	116.2109375	0.008605042
2014	5	747	5	20	5.12	4	19	113.5	252.6	145.8984375	0.006854083
2014	6	560	5	20	5.12	4	22.4	262.5	167.4	109.375	0.009142857
2014	7	607	5	20	5.12	4	25.5	30.5	198.8	118.5546875	0.008434926
2014	8	576	5	20	5.12	4	26.2	92	183.3	112.5	0.008888889
2014	9	493	5	20	5.12	4	23.1	73.5	158.3	96.2890625	0.010385396
2014	10	336	5	20	5.12	4	18.6	385	135.1	65.625	0.015238095
2014	11	286	5	20	5.12	4	14.1	71	134.4	55.859375	0.017902098
2014	12	352	5	20	5.12	4	7.2	74.5	184.8	68.75	0.014545455
2015	1	338	5	20	5.12	5	5.9	99	179.3	66.015625	0.015147929
2015	2	382	5	20	5.12	5	6.5	41.5	167	74.609375	0.013403141
2015	3	527	5	20	5.12	5	10.5	115	191.1	102.9296875	0.00971537
2015	4	473	5	20	5.12	5	14.4	88	136.5	92.3828125	0.010824524
2015	5	707	5	20	5.12	5	19.9	55.5	237.2	138.0859375	0.007241867
2015	6	530	5	20	5.12	5	21.6	132	139.2	103.515625	0.009660377
2015	7	569	5	20	5.12	5	25	288.5	204.9	111.1328125	0.008998243
2015	8	567	5	20	5.12	5	26.9	58	177.7	110.7421875	0.009029982
2015	9	409	5	20	5.12	5	23.1	320	128.9	79.8828125	0.012518337
2015	10	452	5	20	5.12	5	18.8	48.5	189	88.28125	0.011327434
2015	11	265	5	20	5.12	5	14.6	118	121.3	51.7578125	0.019320755
2015	12	303	5	20	5.12	5	10.1	101	155.3	59.1796875	0.01689769
2016	1	344	5	20	5.12	6	6.5	61	186.4	67.1875	0.014883721
2016	2	404	5	20	5.12	6	7.7	79	171.4	78.90625	0.012673267
2016	3	474	5	20	5.12	6	10.6	155	160.2	92.578125	0.010801688
2016	4	470	5	20	5.12	6	15.8	124	135.9	91.796875	0.010893617
2016	5	667	5	20	5.12	6	19.9	83	206.3	130.2734375	0.007676162
2016	6	502	5	20	5.12	6	22	131	137.1	98.046875	0.010199203
2016	7	581	5	20	5.12	6	25	97.5	173.4	113.4765625	0.008812392
2016	8	583	5	20	5.12	6	27.3	219	198.7	113.8671875	0.008782161
2016	9	355	5	20	5.12	6	24.8	210.5	103.1	69.3359375	0.014422535
2016	10	318	5	20	5.12	6	19.4	57	105	62.109375	0.016100629
2016	11	277	5	20	5.12	6	12.1	129	119.7	54.1015625	0.018483755
2016	12	327	5	20	5.12	6	9.9	79.5	171.9	63.8671875	0.015657492
2017	1	408	5	20	5.12	7	6.6	23	220.6	79.6875	0.01254902
2017	2	394	5	20	5.12	7	7.5	14.5	192.1	76.953125	0.012994924
2017	3	460	5	20	5.12	7	8.8	95.5	182.4	89.84375	0.011130435
2017	4	541	5	20	5.12	7	14.6	120	189.4	105.6640625	0.009463956
2017	5	199	5	20	5.12	7	19.6	79.5	236	38.8671875	0.025728643
2017	6	410	5	20	5.12	7	21.7	119	168.8	80.078125	0.012487805
2017	7	604	5	20	5.12	7	26.4	62	209	117.96875	0.008476821
2017	8	472	5	20	5.12	7	26.6	174.5	134.3	92.1875	0.010847458
2017	9	420	5	20	5.12	7	23.3	212.5	134.5	82.03125	0.012190476
2017	10	289	5	20	5.12	7	17.7	388	99.9	56.4453125	0.017716263
2017	11	352	5	20	5.12	7	13.2	53.5	173.3	68.75	0.014545455
2017	12	343	5	20	5.12	7	7.3	18.5	205.6	66.9921875	0.014927114
2010	12	496	3	30	4.56	0	9.5	172.5	198	108.7719298	0.009193548
2011	1	584	3	30	4.56	0	4.8	0	230.3	128.0701754	0.007808219
2011	2	435	3	30	4.56	0	7.2	121	143.4	95.39473684	0.010482759
2011	3	580	3	30	4.56	0	8	73	207.9	127.1929825	0.007862069
2011	4	663	3	30	4.56	0	14.1	74	221.8	145.3947368	0.006877828
2011	5	536	3	30	4.56	0	17.7	234.5	151.1	117.5438596	0.008507463
2011	6	455	3	30	4.56	0	21.8	199	121.9	99.78070175	0.010021978
2011	7	597	3	30	4.56	0	25.8	44.5	199.4	130.9210526	0.007638191
2011	8	561	3	30	4.56	0	26.7	112	203.1	123.0263158	0.008128342
2011	9	553	3	30	4.56	0	24.6	208.5	198.2	121.2719298	0.008245931
2011	10	469	3	30	4.56	0	19.1	149	151.2	102.8508772	0.009722814
2011	11	412	3	30	4.56	0	14.9	128	149.2	90.35087719	0.011067961
2011	12	458	3	30	4.56	1	7.1	41.5	183.6	100.4385965	0.009956332
2012	1	445	3	30	4.56	1	4.6	28	162.9	97.5877193	0.010247191
2012	2	437	3	30	4.56	1	5.4	136.5	148.5	95.83333333	0.010434783
2012	3	466	3	30	4.56	1	8.8	184.5	150.7	102.1929825	0.009785408
2012	4	533	3	30	4.56	1	13.9	163.5	161.6	116.8859649	0.008555347
2012	5	578	3	30	4.56	1	18.7	218.5	210.8	126.754386	0.007889273
2012	6	448	3	30	4.56	1	20.9	216	114.2	98.24561404	0.010178571
2012	7	562	3	30	4.56	1	24.8	63.5	190.4	123.245614	0.008113879
2012	8	675	3	30	4.56	1	27.7	17.5	271.4	148.0263158	0.006755556
2012	9	557	3	30	4.56	1	25.2	204	209	122.1491228	0.008186715
2012	10	519	3	30	4.56	1	19.3	149	180.9	113.8157895	0.008786127
2012	11	434	3	30	4.56	1	12.2	172	162.6	95.1754386	0.010506912
2012	12	423	3	30	4.56	2	7	114.5	157.8	92.76315789	0.010780142
2013	1	541	3	30	4.56	2	5.2	63.5	206.6	118.6403509	0.008428835
2013	2	436	3	30	4.56	2	5.8	63	146	95.61403509	0.010458716
2013	3	577	3	30	4.56	2	12	27	197.2	126.5350877	0.007902946
2013	4	580	3	30	4.56	2	14.9	246.5	195.1	127.1929825	0.007862069
2013	5	683	3	30	4.56	2	18.9	73	249.5	149.7807018	0.006676428
2013	6	500	3	30	4.56	2	22	168	136.9	109.6491228	0.00912
2013	7	540	3	30	4.56	2	25.7	44	171.3	118.4210526	0.008444444
2013	8	628	3	30	4.56	2	27.9	50.5	252.8	137.7192982	0.007261146
2013	9	558	3	30	4.56	2	24.5	242	185.3	122.3684211	0.008172043
2013	10	394	3	30	4.56	2	19.8	289	120.8	86.40350877	0.011573604
2013	11	467	3	30	4.56	2	13	41	176.3	102.4122807	0.009764454
2013	12	487	3	30	4.56	3	7.8	45.5	188.6	106.7982456	0.00936345
2014	1	498	3	30	4.56	3	6.4	39	204.8	109.2105263	0.009156627
2014	2	383	3	30	4.56	3	5.7	124.5	119.1	83.99122807	0.011906005
2014	3	549	3	30	4.56	3	10	114.5	184.9	120.3947368	0.008306011
2014	4	587	3	30	4.56	3	14	140.5	205.9	128.7280702	0.007768313
2014	5	704	3	30	4.56	3	19	113.5	252.6	154.3859649	0.006477273
2014	6	529	3	30	4.56	3	22.4	262.5	167.4	116.0087719	0.008620038
2014	7	575	3	30	4.56	3	25.5	30.5	198.8	126.0964912	0.007930435
2014	8	542	3	30	4.56	3	26.2	92	183.3	118.8596491	0.008413284
2014	9	512	3	30	4.56	3	23.1	73.5	158.3	112.2807018	0.00890625
2014	10	412	3	30	4.56	3	18.6	385	135.1	90.35087719	0.011067961
2014	11	372	3	30	4.56	3	14.1	71	134.4	81.57894737	0.012258065
2014	12	488	3	30	4.56	4	7.2	74.5	184.8	107.0175439	0.009344262
2015	1	482	3	30	4.56	4	5.9	99	179.3	105.7017544	0.009460581
2015	2	467	3	30	4.56	4	6.5	41.5	167	102.4122807	0.009764454
2015	3	575	3	30	4.56	4	10.5	115	191.1	126.0964912	0.007930435
2015	4	458	3	30	4.56	4	14.4	88	136.5	100.4385965	0.009956332
2015	5	665	3	30	4.56	4	19.9	55.5	237.2	145.8333333	0.006857143
2015	6	480	3	30	4.56	4	21.6	132	139.2	105.2631579	0.0095
2015	7	522	3	30	4.56	4	25	288.5	204.9	114.4736842	0.008735632
2015	8	546	3	30	4.56	4	26.9	58	177.7	119.7368421	0.008351648
2015	9	423	3	30	4.56	4	23.1	320	128.9	92.76315789	0.010780142
2015	10	516	3	30	4.56	4	18.8	48.5	189	113.1578947	0.008837209
2015	11	330	3	30	4.56	4	14.6	118	121.3	72.36842105	0.013818182
2015	12	418	3	30	4.56	5	10.1	101	155.3	91.66666667	0.010909091
2016	1	487	3	30	4.56	5	6.5	61	186.4	106.7982456	0.00936345
2016	2	479	3	30	4.56	5	7.7	79	171.4	105.0438596	0.009519833
2016	3	501	3	30	4.56	5	10.6	155	160.2	109.8684211	0.009101796
2016	4	455	3	30	4.56	5	15.8	124	135.9	99.78070175	0.010021978
2016	5	607	3	30	4.56	5	19.9	83	206.3	133.1140351	0.007512356
2016	6	456	3	30	4.56	5	22	131	137.1	100	0.01
2016	7	529	3	30	4.56	5	25	97.5	173.4	116.0087719	0.008620038
